id,license,file_name,height,width,coco_url,flickr_url,area,iscrowd,x_min_bb,y_min_bb,width_bb,heigth_bb,category_id,supercategory,name
13888,0,be9a2245-8dc2-4bcb-9fd5-a68836356e4f.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144827Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144827Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,3600,0,686,796,60,60,24,,Pyrosoma atlanticum
13889,0,4478757d-9c8c-4c26-ab92-df96e912bbdc.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144926Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144926Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,2050,0,1021,205,50,41,24,,Pyrosoma atlanticum
13890,0,2180f5e6-facb-45bb-8041-139bb97718b6.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145015Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145015Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,1224,0,1027,587,51,24,24,,Pyrosoma atlanticum
13891,0,00582bce-a11e-44c4-89de-5761de3c84c4.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145108Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145108Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,1680,0,1518,563,60,28,24,,Pyrosoma atlanticum
13892,0,dae3aa4f-2a5f-43f1-a37f-b0f2603740c5.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145410Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145410Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,6450,0,528,807,75,86,24,,Pyrosoma atlanticum
13893,0,41eac113-c983-43d5-8d6f-f7265204cd1d.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145528Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145528Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,8690,0,1028,508,110,79,24,,Pyrosoma atlanticum
13894,0,98a7793b-3272-4614-a0a0-9c7200ac5db1.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145539Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T145539Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,1209,0,904,531,39,31,24,,Pyrosoma atlanticum
4791,0,a4d60595-3be3-4358-a9d9-430ca47adeef.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0735/08_28_14_15.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0735/08_28_14_15.png,6916,0,804,816,76,91,25,,Scleractinia
13914,0,11a0efe0-40af-49b8-9c21-8bb1bf61718f.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/Scleractinia098_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/Scleractinia098_trimmed.png,55596,0,726,150,246,226,25,,Scleractinia
13915,0,ee38f981-ba81-41d7-bef5-de28f28604d2.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/Scleractinia099_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/Scleractinia099_trimmed.png,47025,0,596,440,225,209,25,,Scleractinia
13916,0,3cf8ee05-5df6-4e08-b461-bc94b7041976.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/Scleractinia100_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/Scleractinia100_trimmed.png,39710,0,899,250,209,190,25,,Scleractinia
13917,0,4b5e40d1-7da1-49e6-84d6-ffea35c0d75e.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/Scleractinia102_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/Scleractinia102_trimmed.png,1232896,0,124,3,1376,896,25,,Scleractinia
13918,0,89300203-ba5b-4592-8244-64d0882183ff.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/Scleractinia097_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/Scleractinia097_trimmed.png,252840,0,434,5,490,516,25,,Scleractinia
13919,0,7b3df41c-c8a9-4869-a921-2b927b69bed3.png,1080,1920,https://fathomnet.s3-us-east-2.amazonaws.com/fathomnet/2/55/1608986/EX1708_VID_20170914T012500Z_ROVHD_frame_000959.png,https://fathomnet.s3-us-east-2.amazonaws.com/fathomnet/2/55/1608986/EX1708_VID_20170914T012500Z_ROVHD_frame_000959.png,13328,0,300,498,112,119,25,,Scleractinia
13920,0,710aaa1b-3065-4a3a-be75-15c6e5e166df.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/Scleractinia101_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/Scleractinia101_trimmed.png,153216,0,943,169,399,384,25,,Scleractinia
13921,0,f12c151d-8234-47c6-ab9e-413f90adaf14.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/Scleractinia094_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/Scleractinia094_trimmed.png,721305,0,546,214,1053,685,25,,Scleractinia
13922,0,a4d325e1-a873-4982-89ce-9796dd839e7f.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/Scleractinia096_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/Scleractinia096_trimmed.png,921475,0,389,-4,1025,899,25,,Scleractinia
13923,0,283451d5-de20-4b3d-89cc-769f982d45ba.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/Scleractinia095_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/Scleractinia095_trimmed.png,430780,0,414,226,724,595,25,,Scleractinia
13924,0,f5df77e9-9387-4ed9-b83b-6ef251531ff7.png,368,714,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0232/16_34_42_11.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0232/16_34_42_11.png,7644,0,23,72,91,84,25,,Scleractinia
13925,0,7499dbaf-71a3-4c1b-9e39-ee7f3be3de5a.png,368,714,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0232/16_48_47_09.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0232/16_48_47_09.png,3350,0,140,167,67,50,25,,Scleractinia
1824,0,40d2af90-e1f3-4f40-bfe3-869e177a8605.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1213/282949--12ca32d5-5e71-4f16-b87c-806ef0a65b5f.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1213/282949--12ca32d5-5e71-4f16-b87c-806ef0a65b5f.png,4500,0,1564,427,75,60,26,,Sebastes
2846,0,591f179a-0fc9-4867-9ebd-457fa2eef5e8.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/043/00_23_18_01.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/043/00_23_18_01.png,2277,0,558,300,69,33,26,,Sebastes
3112,0,8c6dacbd-c43d-492d-804a-cc970ca029f1.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/99734/07_42_10_08.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/99734/07_42_10_08.png,20020,0,1066,92,182,110,26,,Sebastes
4438,0,2844971e-5108-4273-8e9f-8741a323b164.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/279/01_04_12_10.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/279/01_04_12_10.png,527,0,375,42,31,17,26,,Sebastes
5729,0,c5210c4c-c4fa-47d3-ba0b-5a4a9719e16f.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0639/08_48_00_29.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0639/08_48_00_29.png,2838,0,1565,308,66,43,26,,Sebastes
7172,0,d85b4714-3f14-4611-932f-ee1a2406e7b0.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0788/07_13_02_13.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0788/07_13_02_13.png,1342,0,553,29,61,22,26,,Sebastes
7228,0,0b20309a-646e-47fc-b507-83dffce18237.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3069/02_18_14_15.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3069/02_18_14_15.png,615,0,477,350,41,15,26,,Sebastes
7266,0,5841e3db-7dbe-4494-8bcd-1b93aeba5315.png,370,716,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3506/01_56_36_29.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3506/01_56_36_29.png,780,0,342,205,30,26,26,,Sebastes
7270,0,291ba156-1b1e-4f65-a0ae-33f8232b21c1.png,370,715,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3506/03_02_10_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3506/03_02_10_08.png,464,0,180,104,29,16,26,,Sebastes
7397,0,eddd7212-3db4-433d-8dbe-add6ae2df7cc.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3789/04_34_40_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3789/04_34_40_08.png,17751,0,1009,307,183,97,26,,Sebastes
7469,0,f3a9d831-501a-45c5-b2b0-e8541cdc53d0.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0708/02_25_11_06.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0708/02_25_11_06.png,2520,0,555,310,63,40,26,,Sebastes
7626,0,1d95ba47-7285-4f94-97cc-b202d5f14041.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1206/20191104T171720Z--08292d1f-2792-4c35-9842-8eff436c2fe2.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1206/20191104T171720Z--08292d1f-2792-4c35-9842-8eff436c2fe2.png,9198,0,1196,943,126,73,26,,Sebastes
8010,0,b2ac0920-c333-4030-94a2-df65e4857e01.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3961/04_28_26_03.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3961/04_28_26_03.png,15168,0,103,532,158,96,26,,Sebastes
8013,0,5382c9f3-2a40-465d-8dca-5f7c07dfee2b.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3961/04_41_20_22.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3961/04_41_20_22.png,5772,0,985,386,111,52,26,,Sebastes
14072,0,3b81d539-ccc9-4b19-9237-d0974c0fbfa1.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3834/00_47_33_14.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3834/00_47_33_14.png,13794,0,231,19,209,66,26,,Sebastes
14073,0,7621d48b-d7a0-46c7-ace4-09c340a3fbe4.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/18_35_50_01.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/18_35_50_01.png,1848,0,311,105,56,33,26,,Sebastes
14074,0,7fb20873-b1fa-410c-bd15-c1d86e0ec793.png,484,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0156/05_45_52_18.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0156/05_45_52_18.png,3318,0,72,280,79,42,26,,Sebastes
14075,0,34dbf777-8939-426b-9ab4-1600483e2fa5.png,404,705,https://fathomnet.org/static/m3/framegrabs/Ventana/images/1768/00_33_17_04.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/1768/00_33_17_04.png,1728,0,355,48,54,32,26,,Sebastes
14076,0,e3af9aaa-5f15-485b-9aef-ecf2cd2ba957.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/18_35_36_17.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/18_35_36_17.png,2520,0,332,93,84,30,26,,Sebastes
14077,0,43dd655e-31c8-4899-a373-d518c2514749.png,1079,1920,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0040/00_49_52_15.png,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0040/00_49_52_15.png,459712,0,900,404,704,653,26,,Sebastes
14078,0,1a868ed6-4139-461e-be46-a99df96efc10.png,1079,1920,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0040/00_49_42_25.png,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0040/00_49_42_25.png,365760,0,695,486,635,576,26,,Sebastes
14704,0,d1c6a980-8fb2-47eb-af11-c42d8541fa24.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3735/13_00_04_22.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3735/13_00_04_22.png,67805,0,1366,462,191,355,27,,Suction Sampler
14705,0,26be94cc-e17b-4bad-b941-d88b0d3fa79d.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3735/13_11_51_02.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3735/13_11_51_02.png,100674,0,954,10,238,423,27,,Suction Sampler
14706,0,24f3c393-b81f-45d6-9f9c-3ee23a83710c.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0085/01_35_28_08.png,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0085/01_35_28_08.png,38110,0,1556,170,185,206,27,,Suction Sampler
14707,0,d732dbb4-1951-4d29-b9bd-deee9e560d9c.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3735/12_55_10_22.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3735/12_55_10_22.png,41402,0,1341,442,163,254,27,,Suction Sampler
14708,0,6ab11d96-1ead-4938-85ea-14dd4fedaf99.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0087/01_32_57_16.png,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0087/01_32_57_16.png,56538,0,772,917,349,162,27,,Suction Sampler
14709,0,7edec677-e9f3-491f-8bc2-05cf4ac1259a.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0086/01_11_50_06.png,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0086/01_11_50_06.png,141484,0,785,645,326,434,27,,Suction Sampler
14710,0,b07f2081-3d4e-4457-8d6a-7f4d44423047.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2396/08_56_45_10.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2396/08_56_45_10.png,85250,0,708,523,275,310,27,,Suction Sampler
14711,0,417b65e2-a951-444b-83d8-a1f3e9cc8b17.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0085/00_14_21_15.png,https://fathomnet.org/static/m3/framegrabs/Mini%20ROV/images/0085/00_14_21_15.png,105648,0,809,708,284,372,27,,Suction Sampler
14712,0,04758cbc-f03f-49ff-a71d-504044802fec.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/234/02_46_36_29.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/234/02_46_36_29.png,20808,0,303,200,136,153,27,,Suction Sampler
14713,0,3470e211-d184-40f1-92a4-043d9915e495.png,486,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/238/05_53_55_00.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/238/05_53_55_00.png,26075,0,477,249,149,175,27,,Suction Sampler
14714,0,4bfdae45-8754-4c84-a1ca-aa44cea79c8f.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2000/310/01_33_22_10.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2000/310/01_33_22_10.png,58650,0,357,56,255,230,27,,Suction Sampler
14715,0,259de576-dbe0-4fb0-81e7-1d0ff15958ce.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2000/321/00_25_48_26.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2000/321/00_25_48_26.png,14319,0,338,371,129,111,27,,Suction Sampler
14716,0,bfe8e77d-91c0-434f-84ad-5368a91f2485.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2000/334/03_29_40_14.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2000/334/03_29_40_14.png,49224,0,159,48,293,168,27,,Suction Sampler
14717,0,40fd65bf-f8c9-461e-b0ce-3d4165d9d9ed.png,486,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/09_27_59_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/09_27_59_29.png,28615,0,5,388,295,97,27,,Suction Sampler
14718,0,950eb299-94f3-4d58-b719-4a33d8982bb5.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/051/07_22_44_22.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/051/07_22_44_22.png,59470,0,86,172,190,313,27,,Suction Sampler
14860,0,865c2341-037e-44bf-810a-d7a35f507c2d.png,486,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_40_06_04.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_40_06_04.png,23904,0,68,203,166,144,27,,Suction Sampler
14861,0,94123a5d-8047-448e-85e3-838ca77be81f.png,486,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_40_08_12.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_40_08_12.png,19035,0,95,199,141,135,27,,Suction Sampler
14862,0,1a128bb7-16c9-4e72-a963-e122af4ecaf7.png,486,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_40_28_07.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_40_28_07.png,9600,0,190,212,100,96,27,,Suction Sampler
14863,0,ff02eb59-1ef7-49a0-98fb-8d703f95472b.png,486,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_41_09_07.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_41_09_07.png,18200,0,96,200,140,130,27,,Suction Sampler
14864,0,8a837258-54fc-4eca-9c53-cf03117adcac.png,370,713,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_41_15_11.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1150/13_41_15_11.png,10815,0,197,165,105,103,27,,Suction Sampler
14865,0,58a39a74-c8b3-4714-ac23-d128a67c3b41.png,370,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1152/15_00_23_23.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1152/15_00_23_23.png,36800,0,8,178,200,184,27,,Suction Sampler
15801,0,779b719d-4335-4926-b663-810680e8bb82.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_08_23_11.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_08_23_11.png,1380,0,336,5,46,30,28,,Swiftia kofoidi
15802,0,91a52c81-ac96-4703-845c-015ba388d28e.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_01_34_08.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_01_34_08.png,576,0,108,167,24,24,28,,Swiftia kofoidi
15803,0,fc04f4f1-3e52-47c5-be9b-8092ef06d03c.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/16_59_19_16.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/16_59_19_16.png,1911,0,659,141,49,39,28,,Swiftia kofoidi
15804,0,04b8ad1b-d35e-4e2c-a26a-e76490dd3b34.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_09_20_09.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_09_20_09.png,1254,0,148,225,38,33,28,,Swiftia kofoidi
15805,0,76600d83-4dda-4d40-a9bf-5bc3778f116f.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_06_38_14.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_06_38_14.png,546,0,188,207,26,21,28,,Swiftia kofoidi
15806,0,5e03a973-6e89-48e6-a21f-aa68ebf5bae5.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_08_06_26.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_08_06_26.png,1530,0,154,317,45,34,28,,Swiftia kofoidi
15807,0,67d19999-f698-4dc9-b98a-709b45c836b1.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_04_24_18.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/23_04_24_18.png,899,0,445,200,31,29,28,,Swiftia kofoidi
15808,0,e07ca884-e9fe-4e6e-856c-d5e0316b44de.png,369,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/1802/02_36_06_25.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/1802/02_36_06_25.png,1080,0,468,209,45,24,28,,Swiftia kofoidi
15809,0,f4361c8e-4515-4a2f-9d23-151f84b49158.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2000/311/05_47_22_08.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2000/311/05_47_22_08.png,5460,0,365,21,60,91,28,,Swiftia kofoidi
15810,0,3261e09e-08b1-49e6-b48d-52e3d15d956e.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/276/05_22_36_26.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/276/05_22_36_26.png,1400,0,310,91,28,50,28,,Swiftia kofoidi
15811,0,ab99803b-e974-415e-a363-658027f48172.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/269/03_18_58_21.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/269/03_18_58_21.png,50083,0,173,120,157,319,28,,Swiftia kofoidi
15812,0,3d1b05e1-1258-46f4-808b-71951ed38797.png,366,627,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/129/02_30_10_02.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/129/02_30_10_02.png,1152,0,267,242,36,32,28,,Swiftia kofoidi
15813,0,f99b86bd-22d6-4468-bec2-be4b769c5080.png,484,712,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2566/03_51_24_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2566/03_51_24_08.png,4160,0,279,180,64,65,28,,Swiftia kofoidi
15814,0,a2170a7b-8353-410a-b494-ef2816b3944e.png,486,713,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0866/08_43_45_25.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0866/08_43_45_25.png,3450,0,2,176,75,46,28,,Swiftia kofoidi
15815,0,8f800392-2753-4a22-8076-f0d16d3453bd.png,486,715,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2729/02_09_45_17.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2729/02_09_45_17.png,2365,0,415,282,55,43,28,,Swiftia kofoidi
15816,0,997f7207-3e55-4b71-bd07-730c649072df.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1104/01_20_38_03.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1104/01_20_38_03.png,1344,0,488,322,32,42,28,,Swiftia kofoidi
15950,0,ec4d13d2-da20-46ab-b3f9-285541481c19.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0853/02_25_04_29.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0853/02_25_04_29.png,8722,0,1007,943,98,89,28,,Swiftia kofoidi
